URL_ID|카페명|리뷰
1926044933|도우터|$$$$$$맛있어요$$인기많은곳 인정!!$$
519082124|뚝방길홍차가게|$$$$예쁜 찻잔에 마시는 홍차와 맛있는 디저트 잘 먹었어요!☕️$$$$맛은 있었는데요.. 좀 충격 갓 나온 찻잔에 립스틱 자국이..........;;; 바로 이야기했는데 죄송하다는 말도 없이 다른 찻잔으로 주셨어요. 솔직히 좋아했는데 그 후로 좀 꺼려져서 안가요.. 아무리 맛있어도 코시국에 립스틱자국,, 위생 관리 신경쓰셔야할듯해요. 도무지 웃으실줄 모르는 남자분이 서브해주셨어요.$$샌드위치 애프터눈티 하는 곳 중에 최고! 스콘은 밀가루냄새 많이 남$$$$예쁜 찻잔에 마시는 홍차와 맛있는 디저트 잘 먹었어요!☕️$$$$맛은 있었는데요.. 좀 충격 갓 나온 찻잔에 립스틱 자국이..........;;; 바로 이야기했는데 죄송하다는 말도 없이 다른 찻잔으로 주셨어요. 솔직히 좋아했는데 그 후로 좀 꺼려져서 안가요.. 아무리 맛있어도 코시국에 립스틱자국,, 위생 관리 신경쓰셔야할듯해요. 도무지 웃으실줄 모르는 남자분이 서브해주셨어요.$$샌드위치 애프터눈티 하는 곳 중에 최고! 스콘은 밀가루냄새 많이 남$$특유의 포근하고 아기자기한 감성이 너무 좋은 홍차가게 애프터눈티세트 맛도 비주얼도 훌륭해요!$$예약필수. 애프터눈티세트 2~3인으로 몇 번 갔는데 스콘이랑 샌드위치 너무 맛있음 기본으로 인당 홍차 두 잔씩인 것도 좋고.. 디저트류 잘 못 먹거나 양 적은 분들은 티세트 다 못 먹을 수도 있다(포장가능) 별 하나 뺀 건 매장이 너무 작고 늘 웨이팅이 있다보니 편히 앉아 쉬기가 힘듦ㅠㅠ $$차도 맛있고 스콘도 맛있고 다 좋은데 손님이 많아서 바빠서 그런지 청소상태가 별로네용.. 테이블보 위에 전 손님이 흘리고 간 과자 부스러기.. 차 흘린자국 그대로 다 있어서 쫌 그랬음요 ^^;;;; $$애프터눈티세트 다쿠아즈랑 양순이쿠키, 썬드라이 토마토 크루아상샌드위치는 너무 맛있어서 따로 판매해주시면 좋겠어요!!!!  스콘은 부스러지는 느낌없는 단단한 느낌이었는데 밀가루풋내 안나서 좋았어요!   다만 애프터눈티세트 라인업에 밀크티는 없는점 기본 잼구성에 얼그레이잼은 없는점,  샌드위치도 야채없이 치즈나 마요네즈 등 크리미한 구성이라서 전반적으로 느끼한...$$Goood$$여기는 찐맛 스콘은 정말 이집만한 곳이 없는것 같아요, 좋은 홍차도 많고 티 팟도 너무 예뻐요 잠봉뵈르 정말 맛이쪄 디저트도 자주 바뀌는데 바뀌는 것 마다 다 맛있어요. 최애 카페에요 ㅎㅎ $$작고 아기자기한 스콘 가게. 티 종류가 많고 스콘도 데워주셔서 맛나게 먹을 수 있어요. $$오늘의 밀크티와 초당옥수수스콘 플레인스콘 무화과스콘 먹었습니다. 각각도 너무너무 맛잇디만 클로티드 크림 딸기잼과 함께 먹으니 더욱 맛있네요. 맛나게 먹구 감각적이고 이쁘게 꾸며진 가게 에서 사진도 엄청 찍고 즐거운 시간 보냈네요$$걍 비싼 홍차집 좋은자리는 예약석, 좁은자리에 앉아야하고 세트 예약자에게만 친절한듯한 느낌적인 느낌. 플레인스콘은 맛있었고 초코스콘은 딱딱하고 별로였음 손님응대가 프로방스한 분위기와 다르게 차갑고 딱딱. 편하지가 않아... 찻집은 오래 앉아서 도란도란 하기 마련인데 가게와 자리가 좁아서 별로임 위치도 외지고 바깥풍경도 볼게 없는데 친절과 상냥함도 없다면 차...$$Tea + Scone$$본가 옆집이라 가봤는데 가게도 예쁘고 맛있어요$$가야는이유 : 다양하고 전문적인 티와 페어링 메뉴들을 입문자에 맞춰 즐길 수 있는 안가는이유 : 외진 위치와 조용하진 않은  다양한 티 라인업과 작지만 가격도 적당한 여러 가지 페어링 메뉴들, 그리고 세트 메뉴도 있어 선택도 쉬운, 클로티드 크림은 괜찮지만 잼은 좀 달았음, 사전예약으로 즐길 수 있는 애프터눈티세트도 있음, 토요일 기준 1시경 마지막 자리에...$$사장님.. 정말 홍차에 진심이시군요... 홍차 사랑하지만 모든 카페에서 티백으로 밖에 만나지 못했던 홍차러버는 .... 감동받고 갑니다..  디저트도 너무 달지않고 너무나 정성스럽고요  이렇게 다양한 홍차를 향 별로 경험하게되어서 축복받은 기분이에요. 절대, 사라지지않도록 꼭 반창하셔서 늘 그자리에 계셔쥬셔요 ㅠㅠㅠ 삶이 지친날 꼭 가겠습니다$$스콘 너무 맛있고 같이 나온 crème fraîche 크림은 뭔가 특별함!!!!! 차 종류도 많고 디카페인 차도 따로 있어서 놀랐음. 영국식 afternoon tea 오후차 마시기 딱 좋은 곳. $$예쁜데 자리 개별로 ㅋㅋ 웨이팅해서 들어오니까 무슨 개떡같은 자리주고 옮겨도 되냐고 물어보니까 안된데 ~~^^ 아오 짜증$$좁지만 좋은가게 차 종류와 전문성이 아주 미춌네요 스콘도 맛있음$$언제가도 최고에요 누굴 데려가도 좋아해요  $$스콘 너무 맛있고 차도 좋고 인테리어도 이쁘고 좋네요 ^^ 단 교통은 불편하고 주차하기 힘들어요$$교통편이 안좋은게 흠이지만  찻잔, 인테리어 예쁘고  홍차랑 스콘 맛집$$분위기좋음$$갓뚝방길을 우연히 접하게 된뒤에는 다른집가서 스콘 못먹어요! 버터랑 토핑도 고급재료만 쓴다고 유명해서 친구가 소개해줬는데 그뒤로 제 최애 스콘집입니다. 밀크티+스콘 시켜서 클로티드크림에 찍어먹는 풍미가..하..또가고싶네요 스잘알도 인정할 정도로 맛이 깊어요 이제 왠만한덴못가요 ㅠ밀가루맛이 느껴져서 백화점지하에 비싼베이커리가도 이정도 스콘은 먹어본적이 없어요...$$또르르... 할로윈즐기러가셨나요오ㅠㅠㅠㅠ$$$$Yummy scones! $$$$홍차 당연 굿이고요! 스콘이 또 정말 맛있어요! 분위기 보고 갔다가 완전 만족했네요ㅋ$$인테리어는 여성 고객층을 겨냥한듯해서 분위기는 좋았습니다. 하지만 정말 쪼끄만데 가격이 다른 곳보다 높아 맛을 기대했는데 맛도 그냥 그렇더라고요! 차는 안마셔서 모르겠지만... 통밀쿠키는 비건이라 식감이 바스러지는 건 알겠지만 크기에 비해 역시나 비쌌고, 치즈케이크도 실제크기보고 충격받았습니다... 뭔가 재료를 좋은 거 쓰시는 거겠죠...? 하지만 교통편과...$$절대 가지마세오!!!!!  왜냐면 저만 알고 싶거등요 뚝방 스코니랑 티 마시면 기분이가 조크등요.. 제가 다먹을래여 흑흑 존맛탱...$$여때까지 스콘은 그냥 뻑뻑한 빵 이라고만 생각했는데 그 생각이 틀렸다는걸 알게 해 준 맛이였어요. 사장님도 굉장히 친절하시구요.$$$$스콘 너무 맛있어요  제가 갔을때믄 초파리가 너무 날아서 불편했는데  지금은 어떨지 모르겠어요$$분위기, 맛 모두 굿 인생스콘 사장님도 친절하심$$뚝섬한강공원 갈 때는 괜히 애프터눈티세트 예약하게 됨 여기 진짜 강추요^^$$솔직히 여기 스콘 너무 맛있다... 서비스 관리가 조금 미흡한게 흠이다.$$굿굿..$$$$사장님 안녕하세요 스콘 좋아해서 종종 이용하고있는 고객입니다  저희동네에 입구부터 인테리어가 똑같은 곳이있는데 맛은 조금 실망스러웠어요.. 혹시 청담동에 있는곳도 같은가게인가요?? 체인점이라면 다른 지점도 신경써주셨으면 좋겠어요.$$$$영국에서 먹은 스콘보다 맛있는 스콘 ¨̮♡ 최애카페에요$$$$뚝방길 무화과 스콘 최애... $$한 시간 넘게 걸려 찾아갔지만, 잘 왔다 싶었습니다. 또 찾겠습니다 : )$$맛이 정갈하고 꾸준합니다. 자부심이 느껴지는 홍차가게.$$분위기도 좋고, 겨울이어서인지 웨이팅 장소도 따로 있더라구요 :) 또 가고싶은 공간이에요$$차랑 디저트가 일품이고 분위기까지 좋아요$$홍차를 제대로 즐기기에 적합한 곳. 너무나 만족합니다.$$$$최고
61909173|아르무아|$$사장님 저 사진 잘 찍었죠 ? 커피랑 컵이랑 넘 예뻐요~~~!~!~!$$$$맛집 인정인정!$$분위기도 좋고 맛있어요$$인테리어 예뻐요~
1755713937|체리커피|$$제가 좋아하는 집이에요~ 단골입니다 평점이 낮아서 좀 놀랏네요 꽤 괜찮은 집인데..$$$$노키즈존 / 백신패스, 노교수존, 노아저씨존은 나쁘고 노키즈존이라고 별점1점주는건 부당한가요? ㅋㅋ$$노키즈존이라고 별점 테러 왜하시는지 어이없네요$$$$$$체리키보드카페 일명 체키카 테이블자체가 일자테이블이라 조금 불편할수도있으나 하루종일 커피한잔 시켜놓고 세월아 내월아 떠드는사람들을 방지한곳 그래서 카페가 조용함 간단하게 커피먹고 날이좋은날에는 야외 마당에서 햇볓쬐며 일광욕하기좋은곳$$다 좋은데 평일 점심에 갈때마다 복불복으로 주문이 엄청 밀려서 아메리카노 한잔만 십분 넘게 기다릴때가 많네요 일하는 분이 한명이던데 더 늘려야 할거 같아요$$플랫화이트 마카롱 너무 맛있구 분위기도 좋아요!$$올해 3번 이상 갔는데 체리 블렌드 추천합니다. 라테 아트는 직원별로 퀄차이가 있는 것 같아요. 약간 일하시는 게 느리긴 한데 야외 공간이 예쁘고 넓어서 계속 가게 돼요!!!! 햇살 좋은 날 추천합니다!!!!! $$솔까 전혀 기대안하고 갔는데 좋았음. 베이커리 진심 예상외로 맛남b 공간도 야외, 안쪽 다 좋음.  $$야외에 벌레 많은거빼면 괜찮았어요$$별점이 낮지만 마당이 있어서 갔는데 음료 시킨지 15분 지나도 안나오고  음료가 밀려서 늦는다고 말도 안해주시고  바쁘시면 한명 더 쓰시는게..   재방문 의사 없습니다 $$노키즈존이라서 맘카페 화력으로 별점 테러인가 했는데 아니었네요. 카페 운영이 가관임  일을 너무너무너무너무너무 못해요  음료 주문 20분이 지나도 안나옴 -> 1층 내려가서 주문이 한참 지났나고 말해봄 -> 한창 직원들끼리 꽁냥꽁냥 하고 오더니 주문이 밀리면 20분 넘게 걸릴 수 있다함  주문할 때 아무말도 없었잖아….  두 번 다시 안감$$노키즈존$$비싸기만하고 엉망인곳 커피맛은 아메리카노만. 괜찮지만 다른 모든게(플화,디저트,자리,친절등등 정말 모든게) 별로라.. 굳이?$$커피 나오는데 오래 걸리는 건 둘째치고 바깥에 내놓은 빵에 날벌레 붙어있음.. 그나마 진열장 안에 있는 걸로 고른 디저트는 말해뭐해 노맛 ㅜ$$몽블랑롤 5500원주고 시켰으나 밤크림이 다 굳어있었음. 신선하지 않은 것 같아 직원에게 이야기하니 어제 만든거라며 새 제품으로 다시 줌. 다시 받은 음식은 롤 자체가 퍼석거려 손도 대기 어려운 정도였음. 환불해달라고 하니 사과 일절 없이 바로 환불해줌. 컴플레인 하지 않으면 신선하지도 않은 음식을 그냥 재고떨이로 파는 것 같음. 그리고 창문 틈새에서 바퀴...$$여러 번 가면서 다양한 직원분들 만났는데 전부 정말 친절하시고, 커피맛도 좋아요! 베이커리는 안 먹어봐서 모르겠네요. 바깥에 앉아있으면 도심 속 정원에 앉아 있는 것 같아 좋아요. 근데 파리가 많다는 단점이ㅜㅜ$$평일 낮에 오니 안 북적하고 너무 좋네요 사람 많아도 야외는 괜찮을 것 같아요. 물론 커피랑 디저트는 맛있어요.$$분위기 좋음 평일에도 사람 짱많음여$$풍성한 디저트. 활기 넘치는 마당 뷰.$$노키즈존인데 인스타에도 안적혀있고 카페는 2층인데 1층에만 적혀있는 것 같네요$$맛, 분위기 좋아요. 사람은 진짜 많아요ㄷㄷ$$$$종업원이 머리 굵적이며 커피 타는데 극혐.$$$$정원 자리 편하고 좋았어요. 전 겨울에 갔는데 날씨 좋을때 가면 분위기 최고일 것 같아요. 정원에 고양이에게 밥을 챙겨 준 흔적이 있어서 보기 좋았습니다. 정원으로 통하는 계단이나 건물의 구조가 아이들에겐 좀 위험해 보여서 납득이가는 면도 있지만...노키즈존이라 별하나 뺐습니다. $$본인이 파는 커피가 산미가 얼마나 있는지 설명도 못함. 못할수는 있는데 태도가 참.ㅋㅋㅋ 스벅 리저브 가면 다 기본적으로 설명해주는데.ㅋ 묻는 나를 이상하게 볼 게 아니라 본인이 커피팔면서 커피에 대한 지식이 없는 걸 부끄러워해야지...ㅋㅋㅋㅋ    커피 산미 꽤 있는 편임. 디저트 그냥그럼. 재방문할만큼은 아님. 디저트에서 머리카락 나옴. $$$$건물도 카페도 직원도 뭔가 겉만 번지르르하고 막상 다녀와보면 다 엉망이였단걸 느낌$$$$괜찮은데?  재방문 의사있으며 강추$$빵완전별로, 자리 별로, 가격 별로 재방문의사없음$$분위기도 좋고 마당도 좋고 햇볕 잘 쬐다가 왔습니다. 커피 음료 중에 얼음 갈아서 만든 게 있냐고 물어봤더니 점원분이  없다고 하셔서 자바칩 프라페가 뭐냐고 물어보니까 얼음 갈아서 만든 음료라고 하시네요. 제 질문을 잘 못들었나보다 했습니다. 결제하고 기다리는데 그 점원분이 와서 계산이 잘못됐으니 카드를 달라고 하시더라구요. 뭐가 잘못됐냐고 물어보니 500...$$분위기 좋고, 음료, 빵 뭐 저는 매우 좋았어요. 사업 번창하시길 진심으로 기원합니다~$$좋은곳입니다 디저트도 커피도 산미가 있어 좋은곳 봄에 흩날리는 꽃과 함께 하면 더 좋은곳$$커피맛은 그럭저럭. 빵맛은 완전 별로. 의자 불편. $$음료 맛은 맛있고, 가성비는 창렬이고, 여자직원분은 불친절해요.$$커피는 보통. 감각적인 카페 인테리어로 눈이 즐거웠음. 친절한 직원도 좋았습니다.$$노키즈존. 안 사요. 그리고 커피도 맛없음 ㅠㅠ플랫화이트 매우 실망함$$카페 인테리어가...ㅜㅜ 의자는 등받침 없는 길다란 나무 의자구요 테이블이라고 하기엔 뭐한 작은 플라스틱을 의자위에 얹어 놓았어요ㅎㅎ. 저는 불편해서 오래는 못 앉아있겟더라구요ㅠㅠ 밑에 악평이 이해가 간다는~~~~ㅠㅠ 사람들이 일찍 나가서 카페 회전율은 좋을거 같다는 생각은 했어욬ㅋㅋㅋㅋ$$베이커리가 많이 맛있어요. 커피는 진하지 않아 아쉬웠습니다. 그리고 자리가 원목의자라 한시간 정도 앉아있으면 많이 불편한 감이 있네요. 좌석을 좀 보완하면 재방문하고 싶습니다.$$아동을 차별하는 카페!가게에들어와 서 점원은 아이 가 씨름하고, 안전 하지 않 다는 이유로 우리 가게에서 식사를 거부 했다.이에 대해 부모 로서 우리는 이해 할 수 없다고 말 한다.$$빵은 정갈하지만 특별하지는 않아요- 그렇지만 분위기도 좋고 점원들이 친절해서 기분이 좋습니다-$$
1096654389|안다즈커피|$$분위기는 좋지만 묘하게 개성없어여~ $$커피를 마시는데, 옆 자리에서 보드라운 노란 고양이가 낮잠을 자는 황송한 경험을 했습니다 ^^ 직원분들 불친절하다 해서 기대 안하고 갔는데 친절하셨고, 커피도 괜찮았어요. 가정집 개조한 카페라 분위기 좋고 인테리어도 아주 맘에 들었어요. $$여기 브런치 괜찮은데 코로나땜에 현재는 안하고 계시다함.  원래는 브런치 먹으러 왔지만 그래도 배를 채울 수 있는 다른 메뉴들이 있어서 다행. $$분위기와 노래는 좋았다 1층 구석 의자에 열선이 있는지 따뜻한거도 좋았음  근데 양도 적으면서 가격 너무 나빠ㅠㅠ   그래도 뱅쇼 처음 먹어보는데 달달하고 새콤하고 따뜻하니 맛있었다 알콜 싫어하는 내가, 맛있는 와인을 먹어본 느낌 아이스 우유슈패너도 맛있었다ㅏ  뱅쇼 7천원 우유슈패너 6천원 가격만 좀..ㅠ$$인테리어 : 1층은 나쁘지 않으나 2층은 별로 커피 메뉴 : 메뉴는 다양하나 특별한지는 잘 몰겠음 베이커리 : 예쁨 화장실 : 남녀 공용. 변기 앞에 전면유리 있어서 볼일보는동안 전신거울에 내가 비침. 최악  자리가 넓어서 스터디하기 좋으나 화장실 가고싶어질 쯤엔 정리하고 나가게 됨$$비싸요...$$아메리카노 원샷인것 같은데? 물 같아요.. 사진 보고 왔는데 역시 사진빨이네요 $$사진찍으러가는곳$$모두 다 아름다웠었다..맛도 멋도 좋았다..  머리카락 하나정도는 그냥 넘어가려고 했는데, 마지막 거의 다 마셨을때 잔의 밑바닥에서 또 한가닥 나옴..  화장실 변기 앉는곳에 오줌 튄것좀 잘 치워주십시요..$$여기 무슨 샌드위치가 존맛이에요 이름은 모르지만 옥수수 들어가있어요! 커피도 맛있어요 다만 단점은 1층에 와파가 잘 안 터져요ㅠㅠ$$헐… 밀크티 멈춰!!!! 추천 메뉴 멈춰$$살려주세요....$$맛 딸기 크로와상 라즈베리 스콘 빵맛있음  커피는 소소 그치만 식기가 이뻐서 좋음  분위기도좋다 창가에 햇볕이 드는곳이 있어서 굿굿  서비스 무$$$$맛없고 비싸요 특히 밀크티 핵 맛없어요$$$$분위기도 좋고 디저트 종류 다양해요 그런데 가격대비 음료 맛이나 양이 아쉽네요$$넓고 디저트류도 맛있어요! 전체적으로 포근한 갈색이라 쉬어가기 좋은 카페에요$$카페도 예쁘고 분위기도 좋고 특히 좌석에 따뜻한 열 들어오는거 너무 좋음 ㅠㅠㅠㅠ ㅠㅠㅠㅠㅠㅠ$$분위기 좋고 디저트는 맛있으나 음료는 별로예요. 로투스라떼, 아인슈페너 먹었는데 특별할 거 없는 맛$$분위기 좋고 맛도 좋고$$야외카페찾다가우연히들어갔는데,커피맛도분위기도스콘맛도최고에요.바깥자리라모기와의전쟁이었지만가을분위기최고입니다.  $$$$좋아요 ㅎㅎ$$좋아요$$반려동물 출입 가능하고, 커피 맛있고 디저트도 괜찮고 분위기도 좋아서 자주 가는 카페에요! 직원분 친절하신거는 잘 모르겠고,,, 음료 양은 확실히 적어요,,$$조용하고 분위기 좋아요$$장소, 분위기, 커피 맛 다 좋습니다.  다만 알바생인지 모르겠지만 너무 불친절 합니다.  무표정한 얼굴로 퉁명스러운 말투, 그 어떤 서비스 정신도 찾아보기 힘든 모습이었습니다.  동그란 안경 쓰신 직원분, 저희도 제 돈 내고 이용하는 고객입니다. 많은거 바라지도 않습니다. 퉁명스러운 말투, 딱딱한 태도, 질문에 한숨부터 내쉬시고.  사장님(?)은 반대로 ...$$음료나 커피, 빵 기대하고가면 비추천합니다.$$다른곳에 비해 맛있는 빵이나 음료도 없고 보이는 멋만 잔뜩 부리는 느낌. 비싼 가격에 비해 만족도가 낮아요.$$최근 다시 와보니 더 좋아졌습니다. 커피 종류도 다양해지고 디저트도 맛있습니다. $$분위기 좋아요. 커피가 좀 비싼 감은 있지만 가볼만 합니다. $$예쁘고 분위기 좋은 곳. 불친절한 서비스. 스태프들의 태도에 기분나빴음$$여기 커피두 커피인데 케이크 맛집임... 선곡도 아주 괜찮아요!$$Coffee & Cake$$분위기 좋아여  음료 양이 너무 적어요
11377577|최가커피|$$커피에 되게 전문성이 느껴져서 좋았고 드립커피 처음 마셔봤는데 맛있네요 가게 인테리어도 좋고 포근한 느낌이라 쉬러가기 좋은 것 같아요 다만 수용인원이 한 8테이블 안팍이라 사람많은 시간대에 가면 편하게 못쉴 것 같아요 케이크도 다 맛있어요$$$$와 진짜 맛있음… 드립커피 별로 안좋아하는데 멕시칸 어쩌고는 은은하게 초코렛향이 나면서 맛있음! 비엔나 커피도 일품이고 밑에 써있는 대로 유지파운드 맛있음$$안경쓰신 단발? 여성 스탭분 기분 안좋은 일이 있었나봐여.. 그래도 손님한테 티낼 필요는 없는것 같아여ㅜㅜ 넘치고 넘치는게 맛난 커피집인데 우리 서로 소중히 대해줘요.. $$건대가면 꼭 가는곳..존맛
501741750|인덱스숍|$$책, 공간, 아인슈페너 다 갖추어져 있어요. 정말 오래오래 갔으면 좋겠어요!$$자주 찾는 공간. 수필과 디자인, 영화 등 예술 관련 서적이 많다. 이름 그대로 인덱스별로 구분된 큐레이션으로 책 탐방하기 좋은 곳이며 신간도 늦지 않게 들어온다. 카페 공간도 여유로워 애용한다. (파운드 케이크가 참 맛나다)$$핫플인 서점의 아이러니..점점 살 책이 없다고 느껴진다. 내용보단 표지 일러만 보이는 책들과 너무 시끄럽다ㅠ$$$$아래에 북카페 개념을 잘못 이해하고 계시는듯 ;; 도서관도 아니고..
1159203702|비에이치테이블|$$$$$$맛집 인정인정~~ 분위기 좋아요.$$존맛... 사람들이 적당히 알면 좋겠다...$$주차가능. 파니니 너무 맛있어요. 채광이좋아요$$$$음식, 커피 맛있고 직원분들도 친절하심 인테리어 넘나 예쁘고 나오는 음악도 좋음 또 갈거에요!$$$$$$메뉴 전부 다 먹어봤는데 다 맛있어요!! $$웨이팅 살짝있음 테이블은5개 직원분 친절하심 음식나오고 1시간까지만됨 커피는 별로임 에이드는 건강한맛 좋아하시면 추천 파니니 평타 프렌치토스트 촉촉함 아이스크림올라가있는게 맛있음 요거트 꾸덕함 맛있음$$비에이치 테이블은... 한 줄기 빛 ..  메뉴 거의 다 먹어봤는데 칠리치킨파니니, 프렌치토스트가  최고,, 사댱님 사랑합니다 천년만년 저와 함께해요 :D$$구의에 있어줘서 고맙습니다 ♡$$여긴 진짜 리얼 맛집. 가성비 인테리어 친절 청결 모두 만점. 화장실은 안가봄. 아침10:30에 갔는데 배달도 많고 웨이팅 해야할 정도로 여성분들이 많이 오세요. 꽃밭임. 여자친구가 만족해해서 더욱 좋았던 곳 앞으로도 자주 들릴께요 번창하세요~~~$$$$$$토스트 준맛$$$$맛있어요$$$$배민 배달된다고 했는데 계속 준비중이라 전화했더니 주말이라 바쁘신건지 전화도 안 받고 집 근처인 김에 갔는데 테이블은 5개뿐이라 애매한 3시쯤 왔는데도 30분 기다림 맛집 못 기다리는 사람들에겐 비추..  에그파니니는 다른 평처럼 맛있고 프렌치토스트는 달아서 그런지 느끼하다고 느껴짐- 생각보다는 양 많았고요!$$음식좀 하시네요~^^$$에그파니니가 제일 맛있었어요. 가게가 크지 않아서 웨이팅이 있습니다. $$우리동네 최애맛집 처음 가시는 분들은 좋겠다 바게트 감바스 처음 먹는 감동 느낄 수 있어서...! 바게트 감바스 꼭 먹어야하고..! 프렌치 토스트 촉촉달달 사랑스러움  수제요거트 예쁘고 달고 맛있고 ..!$$맛있는데 양적어용 대표메뉴 소세지 두 개인줄 알앗는데 한개에 크로와상 너무 작아요... 한입거리의 아주 귀여운녀석...$$$$
420350631|더이퀼리브리엄커피|$$$$$$$$분위기....이 거리에 이분위기라니... 오전에 일찍오면 조용하고 좋네요 ㅎㅎ  마카롱도 서비스로 주시고 친절하셔요!>< 아메리카노는 약간 신맛이 있는 콩을 쓰시는거 같아요 그래도 맛나요 ㅎㅎ 가구들도 다 좋아요 허허 ㅎㅎ $$라떼맛은 개인적으로 보통이었는데 건대에서 이만큼 쾌적하고 넓고 화장실쓰기편하고 번잡스럽지않은카페 찾기어렵기에 ㅎㅎ 
18263855|마우스레빗|$$$$은발인지 금발 알바생분은 그냥 안하시는게 맞을듯.. 다른 리뷰에도 나만 그렇게 느낀게 아닌 그런..네. 아래 리뷰보니까 위생은 따로 저는 못느꼈어요$$$$분위기는 좋은데 이렇게 맛없는 초코라떼 태어나서 처음 먹어봄 초코단백질쉐이크 맛임....$$지하에 있는 공간에서 앉아서 마셨는데 분위기가 넘 좋아요~
